person_name,user_name,email,personal_number,birth_date,address,phone,mac_address,ip_address,iban,accessed_at,session_duration,download_speed,upload_speed,consumed_traffic,unique_id
Crenguța Dima,crenguțadima,crenguțadima@zzup.ro,5730904171528,2006-09-05,"Strada Gheorghe Popa Nr. 35, Deva, 665132",0258 214 199,a6:e0:b4:1c:7e:b2,110.50.63.67,RO34XSEA8610722364093127,2025-06-22 22:40:03,8206,277,125,1054099,ee5dfe0a-0898-4446-bd9a-3936af8dd938
Emanoil Dobre,emanoildobre,emanoildobre@post.ro,6080310401978,1919-11-21,"Soseaua Pop Nr. 76 Bl. 74  Sc. 71 Ap. 279, Fagetel (Remetea), 894697",0239 299 865,92:97:58:b1:77:c6,128.64.227.118,RO17YAVD9003866220064799,2025-06-22 22:40:03,17378,59,450,1614309,a2eb780d-8c2e-498f-85f0-e77993baba45
Eugenia Gheorghiu,eugeniagheorghiu,eugeniagheorghiu@gmail.com,7960623091884,1936-09-22,"Strada Barbu Nr. 493, Anina, 750423",0744 222 380,30:cb:8e:45:04:1c,126.71.53.37,RO92GFWS7489573567820815,2025-06-22 22:40:03,648,702,740,462948,63460c6c-90b2-4cbe-b611-503d4a0e1148
Ilinca Ababei,ilincaababei,ilincaababei@email.ro,3230608108292,1975-07-24,"Drumul Tamara Aanei Nr. 627 Bl. 96  Sc. 89 Ap. 436, Fundulea, 845584",0723 784 346,e6:4a:e9:33:46:ac,78.223.174.30,RO76ATGW5259061439943974,2025-06-22 22:40:03,3317,372,444,165658,eabdab22-1102-46bd-926a-ee17a7a6b925
Aura Manole,auramanole,auramanole@kappa.ro,2030819512511,1925-08-27,"Soseaua Voinea Nr. 68 Bl. 63  Sc. 36 Ap. 281, Moisei, 659840",0244 918 217,d4:da:39:3a:fe:73,160.62.74.151,RO70ZXTE8871612601496916,2025-06-22 22:40:03,17957,500,555,1786308,fb21ddc5-8564-4a7c-bbad-4eef9e32749e
Ieremia Eftimie,ieremiaeftimie,ieremiaeftimie@post.ro,3430102123827,1990-09-16,"Strada Voinea Nr. 74 Bl. 85  Sc. 24 Ap. 193, Alexandria, 649907",0763 763 106,bc:50:13:be:dc:38,52.68.194.219,RO06LDKN9795163428712284,2025-06-22 22:40:03,14772,543,471,1163095,8e8a839b-b5fe-422c-872a-1d3757588daf
Robert Stănescu,robertstănescu,robertstănescu@zzup.ro,5020817254256,1943-07-04,"Intrarea Tabacu, Voluntari, 894785",0763 130 922,22:b7:c3:4f:13:ba,18.22.96.171,RO89YGMT6015132253667213,2025-06-22 22:40:03,21725,466,334,1225251,6254e2ba-3dcd-4fd1-a51b-4ea7d06f5e41
Roza Barbu,rozabarbu,rozabarbu@gmail.com,8030910331857,1923-04-01,"Bulevardul Manole Nr. 38, Roseti, 524731",0761 707 019,f0:07:8c:17:1f:35,197.105.121.198,RO28YCPX0677002427847701,2025-06-22 22:40:03,10696,992,323,1473234,98d211c6-060e-4905-9492-20dab626c6e0
Lia Suciu,liasuciu,liasuciu@kappa.ro,4801202083612,1950-01-19,"Strada Florea, Fieni, 650116",0711 171 536,88:0e:b4:9c:af:85,104.250.225.237,RO30CRDI3580921634904201,2025-06-22 22:40:03,30966,934,511,714358,6e305a3d-6a09-4efb-8423-bd5b70f7cedd
Antonia Mocanu,antoniamocanu,antoniamocanu@post.ro,8850327090572,1948-02-15,"Strada Dochioiu Nr. 68, Anina, 902398",0232 484 342,8c:f8:17:66:d8:20,62.112.27.211,RO92PUYQ1862194919290246,2025-06-22 22:40:03,19303,672,157,1106791,482cd54b-29e2-4870-931d-2c811792398a
Virginia Suciu,virginiasuciu,virginiasuciu@gmail.com,7441025105457,2009-12-15,"Bulevardul Oprea Nr. 829, Valu lui Traian, 408364",0739 081 844,f4:29:00:df:ee:84,180.93.10.70,RO97UZAG1023730378311840,2025-06-22 22:40:03,28975,651,164,286256,a1af4153-e4c1-4969-aa7c-83edd61aff3f
Evanghelina Albu,evanghelinaalbu,evanghelinaalbu@zzup.ro,3821222386852,1931-08-24,"Bulevardul Diaconu Nr. 65 Bl. 51  Sc. 17 Ap. 924, Caracal, 205555",0770 177 050,b2:6d:ec:88:34:13,75.64.253.147,RO81AGKH8480245531342706,2025-06-22 22:40:03,19437,173,195,1171673,746d1064-6689-4a11-b2ae-26cca51ac995
Aida Stancu,aidastancu,aidastancu@kappa.ro,8800629380621,2015-10-25,"Soseaua Pătru Mocanu Nr. 89, Sebis, 472156",0745 043 536,3c:b4:fb:af:a8:ae,117.92.255.159,RO16EOIX7277739997697324,2025-06-22 22:40:03,29276,606,692,346490,d63c4cb0-f0a2-4414-bef0-1a4b76473892
Dumitrana Diaconescu,dumitranadiaconescu,dumitranadiaconescu@141.ro,6940922103692,1948-04-24,"Drumul Monalisa Stancu Nr. 83, Popesti-Leordeni, 759294",0259 734 701,a8:d0:bc:c4:4d:bd,136.111.20.107,RO98BEWZ5887497562712006,2025-06-22 22:40:03,23834,564,675,1342989,ed7ad5c6-ba62-49bc-af90-e521a2bf4c75
Elvira Mocanu,elviramocanu,elviramocanu@email.ro,4550305419103,1921-06-25,"Bulevardul Mazilescu, Popesti-Leordeni, 454191",0752 070 484,a4:c7:22:aa:df:7b,130.25.92.52,RO61RPTY2185927126047143,2025-06-22 22:40:03,31047,783,560,790516,ac208ba2-9543-4526-96e1-5aaa35e3da02
Valeria Toma,valeriatoma,valeriatoma@acasa.ro,3550913291351,1946-03-22,"Bulevardul Suciu, Arad, 298532",0739 591 371,9e:8f:a3:0b:9a:ba,71.148.166.143,RO20IFZM4775549021993794,2025-06-22 22:40:03,19729,439,417,1722499,32171dea-3c01-4230-9af3-a234fd7e5880
Bogdana Tabacu,bogdanatabacu,bogdanatabacu@kappa.ro,4890227125905,1996-06-19,"Bulevardul Suciu Nr. 55, Sibiu, 452844",0244 633 854,6c:2f:6c:7f:cb:60,116.115.61.157,RO34YKVX7224596587717612,2025-06-22 22:40:03,6300,472,437,1080762,f196e1b7-c02b-407a-9cc9-f22484e2ea32
Ștefan Dumitrescu,ștefandumitrescu,ștefandumitrescu@141.ro,8900507208302,1910-09-14,"Strada Eftimie Nr. 940 Bl. 35  Sc. 46 Ap. 595, Toflea, 753971",0768 827 673,da:a3:ab:55:76:32,184.173.71.134,RO60BTLF8244211915089817,2025-06-22 22:40:03,21030,895,43,596033,b289721a-9ba6-4e51-9a5b-d3fa6d11da94
Tania Ardelean,taniaardelean,taniaardelean@141.ro,3970410333511,1992-08-18,"Bulevardul Oprea Nr. 26 Bl. 97  Sc. 63 Ap. 361, Branesti, 641345",0728 911 975,f6:73:7e:8b:3d:bf,68.117.213.49,RO40FGJP0241039912177048,2025-06-22 22:40:03,11015,681,25,1454144,3d5748a8-b9e0-44a6-a2ad-1dd09abfc7c4
Niculiță Diaconu,niculițădiaconu,niculițădiaconu@gmail.com,3961022370485,1930-03-09,"Aleea Ardelean, Harsova, 439870",0723 711 480,7e:ba:84:ae:b1:b5,27.196.64.118,RO08LXFZ9861377654950958,2025-06-22 22:40:03,34956,425,579,955132,f61e53aa-9b16-4472-ac86-c8243d53277f
Mugurel Barbu,mugurelbarbu,mugurelbarbu@post.ro,2360429109652,2003-06-22,"Soseaua Tabacu Nr. 18, Berceni, 168220",0247 538 606,5e:76:b8:77:47:88,33.236.6.205,RO14NAVI1197843467906198,2025-06-22 22:40:03,16770,148,288,1124874,53b1d9d2-c596-4792-bdb3-ff1fba22e1b8
Nadia Georgescu,nadiageorgescu,nadiageorgescu@email.ro,6241101393367,2015-11-15,"Soseaua Eugenia Preda Nr. 483, Bosanci, 961325",0752 461 597,68:5d:3f:c3:25:23,221.184.75.210,RO53NMTG9143536693017937,2025-06-22 22:40:03,16500,845,605,1639298,ddea29b5-b210-429d-b801-bee684791f78
Călin Mazilescu,călinmazilescu,călinmazilescu@gmail.com,6040909333475,1974-11-06,"Strada Manole Nr. 85, Diosig, 767683",0767 519 562,74:52:f0:0d:2a:31,155.112.133.206,RO41JUJM5292186017701057,2025-06-22 22:40:03,32750,312,51,559261,44d075b7-1385-401b-a451-dc17f309d8dd
Iurie Stan,iuriestan,iuriestan@gmail.com,3160716217657,2020-01-14,"Aleea Preda, Strehaia, 405523",0239 589 927,36:90:ac:06:42:7b,57.203.128.130,RO27JJBG7948235347399479,2025-06-22 22:40:03,30620,565,346,1843761,3d3f7dd3-801c-4cea-8cbc-e90dbf05ed2a
Lelia Marin,leliamarin,leliamarin@email.ro,6650212217851,1934-01-19,"Drumul Mocanu Nr. 495, Targu Lapus, 425607",0725 235 477,c2:47:40:1d:6a:d8,191.219.71.206,RO06TQFK4220240232103215,2025-06-22 22:40:03,5123,448,670,579487,39fb17d6-54bb-4dc6-bfd2-dd160edf9d97
Clementina Eftimie,clementinaeftimie,clementinaeftimie@kappa.ro,2380229303334,1960-08-10,"Intrarea Milena Ardelean Nr. 987, Videle, 726372",0739 506 762,c0:8d:ab:f9:ba:9c,221.97.208.143,RO18MEUB4533368288539211,2025-06-22 22:40:03,22139,736,297,1000436,5e40e822-27cf-421d-8c96-3cdb1b63be4b
Agripina Manole,agripinamanole,agripinamanole@zzup.ro,4111021202587,2020-06-24,"Aleea Popescu, Branesti, 477384",0240 893 734,72:fa:6f:f2:b8:65,62.222.244.43,RO82WXWD8276150814434427,2025-06-22 22:40:03,23948,87,552,1433566,d56f0413-9d2d-4f4b-880d-3e5fee64978b
Remus Gheorghiu,remusgheorghiu,remusgheorghiu@acasa.ro,7930202432415,1920-02-01,"Bulevardul Ionescu Nr. 765 Bl. 52  Sc. 56 Ap. 276, Campulung Moldovenesc, 189404",0264 701 583,d6:f9:d6:dd:78:b8,88.216.193.249,RO16AELI2214959972222900,2025-06-22 22:40:03,267,874,725,574720,d12491af-9133-4434-946f-300ae66d6301
Marioara Preda,marioarapreda,marioarapreda@gmail.com,3271005264668,1981-10-05,"Intrarea Amanda Dinu Nr. 96, Harsova, 822266",0257 522 695,16:73:34:ac:98:00,85.53.9.34,RO55EVJV7623901060533640,2025-06-22 22:40:03,18676,85,649,763065,1f1c2ce9-87e7-415b-9b0d-1c11aba66145
Grațiana Albu,grațianaalbu,grațianaalbu@gmail.com,2910528410858,2018-08-31,"Drumul Constantin Tabacu Nr. 83 Bl. 76  Sc. 67 Ap. 256, Dobroesti, 230433",0743 627 388,38:9e:1c:be:12:39,150.75.146.212,RO85RUAW5569553243623875,2025-06-22 22:40:03,20846,990,95,598233,bab5dc20-76ab-42d4-b01a-b4f263e50435
Titus Mocanu,titusmocanu,titusmocanu@acasa.ro,4200203275461,1962-07-06,"Soseaua Ionescu, Deta, 324698",0234 189 780,00:1d:70:55:8b:57,13.236.75.12,RO93VWTQ8925398959999315,2025-06-22 22:40:03,23949,599,379,1304711,de0e1895-667d-4cfb-a02e-e26108dda8b7
Isabela Mazilescu,isabelamazilescu,isabelamazilescu@141.ro,2040726149271,1926-01-29,"Soseaua Eugen Aanei Nr. 146, Toflea, 591918",0263 737 574,be:d4:af:84:e5:3f,169.106.57.218,RO52BQWE0664539005677427,2025-06-22 22:40:03,9230,552,332,1345397,1615f52a-237d-4c94-a335-5a87f554c20c
Fabiana Albu,fabianaalbu,fabianaalbu@141.ro,6220216252578,1922-09-05,"Drumul Stan Nr. 20, Pipera (Voluntari), 661113",0757 885 254,e6:2d:9d:f5:be:83,117.75.146.7,RO59EXOI6864608021915264,2025-06-22 22:40:03,14004,884,251,894950,e3b7581b-784e-4c2d-a68c-06e4c79384a9
Radu Diaconu,radudiaconu,radudiaconu@kappa.ro,5660708518869,1969-09-24,"Strada Georgescu Nr. 35 Bl. 45  Sc. 51 Ap. 568, Targu Secuiesc, 243640",0261 008 100,16:3c:bd:6d:4b:9d,144.180.136.239,RO52BDKH0990727969897094,2025-06-22 22:40:03,32330,863,542,1189513,d9a80553-a33b-4d5e-bff2-2c3e93ee35b5
Filofteia Popescu,filofteiapopescu,filofteiapopescu@acasa.ro,7180725019308,2003-03-29,"Bulevardul Voinea Nr. 65, Moldova Veche, 842025",0741 500 431,a4:8e:17:15:5b:66,43.126.243.19,RO90BFSU2933156076909894,2025-06-22 22:40:03,1976,178,588,1548778,6a90afe5-fe34-4b0f-84b5-28754b79ec92
Daniel Dobre,danieldobre,danieldobre@acasa.ro,7840506269158,1963-04-09,"Bulevardul Georgescu Nr. 729, Medias, 810367",0756 205 463,58:4b:7d:e7:ed:71,154.165.186.53,RO84KOUL2070276398317233,2025-06-22 22:40:03,4711,715,23,1771612,f179192e-4f39-4a8f-848f-e7dabbd942e7
Gherghina Stancu,gherghinastancu,gherghinastancu@email.ro,5210204286832,1968-01-03,"Strada Mazilescu Nr. 389 Bl. 95  Sc. 79 Ap. 825, 1 Decembrie, 760003",0245 664 296,f6:f1:d4:db:73:d8,67.53.60.118,RO74LVRH9325871583034565,2025-06-22 22:40:03,9310,581,583,636908,0fb10db8-d1fd-4b28-948a-4a724126dd8f
Alis Aanei,alisaanei,alisaanei@zzup.ro,4180307400577,1950-01-27,"Strada Stancu Nr. 835, Dumbraveni, 827814",0785 477 983,1a:42:d4:03:2c:b9,220.123.44.14,RO35WNVD1988049947533928,2025-06-22 22:40:03,16592,17,88,497756,ca036ac2-9386-430a-87b1-84c8202abe0b
Dumitra Pop,dumitrapop,dumitrapop@gmail.com,7050929240852,1992-12-18,"Intrarea Minodora Cristea, Lunca Cetatuii, 694303",0739 025 286,96:2a:e3:5c:34:0e,209.35.198.86,RO29MBDD2730467642308708,2025-06-22 22:40:03,29778,268,683,262200,653d337b-0c44-43aa-bd4c-6779d2fdce7f
Anamaria Ardelean,anamariaardelean,anamariaardelean@gmail.com,5420827184852,1971-01-20,"Soseaua Victor Manole Nr. 98 Bl. 10  Sc. 60 Ap. 524, Saveni, 477219",0753 540 634,90:81:ab:10:b1:68,44.57.109.159,RO15MGKH1439739701903178,2025-06-22 22:40:03,19933,611,325,265922,bbc4f8d5-24de-481e-9aba-bcad329a0ab8
Barbu Mazilescu,barbumazilescu,barbumazilescu@141.ro,3080203030324,1938-10-06,"Strada Mocanu, Alexandria, 767516",0743 260 002,48:58:66:be:de:66,218.231.22.247,RO10GBPK4219872259764677,2025-06-22 22:40:03,24658,148,567,774728,4bc24113-e02b-48e1-a4b1-53cb4360eae8
Ioana Aanei,ioanaaanei,ioanaaanei@post.ro,6900902176451,1915-01-05,"Intrarea Fabia Tudor Nr. 96, Hunedoara, 776023",0768 230 972,cc:01:f2:e2:13:91,121.91.37.113,RO62LKJU8428505690597593,2025-06-22 22:40:03,775,866,475,1079522,d04a25f2-fc9c-4946-8bab-d9773d2a5bf6
Antoniu Pușcașu,antoniupușcașu,antoniupușcașu@zzup.ro,5510529116129,1985-10-28,"Soseaua Mazilescu, Filiasi, 461532",0746 746 103,6c:27:35:d1:35:29,88.70.234.7,RO15RMTZ1527711649914853,2025-06-22 22:40:03,30264,883,113,1778682,cbce1989-7059-42dd-a36e-e2a1b340f020
Maximilian Dima,maximiliandima,maximiliandima@141.ro,7290114066004,1985-07-25,"Soseaua Pop Nr. 20, Tudora, 440867",0232 956 269,66:38:b3:42:f5:4e,146.184.226.247,RO23HJMD4421805215769250,2025-06-22 22:40:03,24011,473,366,1150789,ba1856f5-7c8f-401e-8742-892546c6254b
Ștefana Georgescu,ștefanageorgescu,ștefanageorgescu@post.ro,2431012434986,1972-06-08,"Aleea Florea Nr. 27 Bl. 75  Sc. 93 Ap. 172, Sacele, 576056",0266 823 931,c6:17:3c:f2:7f:63,205.210.196.206,RO65WEHN6159114575483529,2025-06-22 22:40:03,21068,870,117,1524056,cdf364b7-897e-472f-9b53-a439480d72e2
Mircea Pușcașu,mirceapușcașu,mirceapușcașu@email.ro,3301008024431,1939-06-19,"Intrarea Steluța Tabacu Nr. 803, Insuratei, 898774",0242 283 298,ac:e4:d9:c5:1c:cc,65.76.90.192,RO80GUSL9849270925491611,2025-06-22 22:40:03,15702,971,55,451279,6bb4c8e4-83d2-46ee-a9cf-f57188e2fad6
Didina Pușcașu,didinapușcașu,didinapușcașu@141.ro,3770723259987,1971-08-02,"Intrarea Ionescu Nr. 22 Bl. 92  Sc. 65 Ap. 352, Focsani, 513263",0233 587 411,e0:c6:60:c4:1d:eb,11.99.42.244,RO16TUNF7546775049400614,2025-06-22 22:40:03,27920,341,274,934413,9d2a891f-b33c-43e9-9a82-70c16ac40b3b
Ion Eftimie,ioneftimie,ioneftimie@141.ro,2390322268976,1912-09-14,"Soseaua Preda Nr. 72, Caransebes, 719201",0744 803 693,a6:87:1a:6b:ff:64,97.121.104.225,RO53JYKV6797404241409238,2025-06-22 22:40:03,4549,767,276,869534,fa4456c8-5638-4c49-a40f-d10b86ce0e47
Andreea Barbu,andreeabarbu,andreeabarbu@email.ro,6150718137254,1966-07-04,"Aleea Dima Nr. 54 Bl. 87  Sc. 18 Ap. 402, Fundeni, 863336",0250 051 913,12:4c:8c:36:b9:54,36.154.103.161,RO25IQIF4287413846368090,2025-06-22 22:40:03,35578,529,424,813401,ed9dd14f-32a4-40d9-bc6b-d9faf4426a12
Melina Nistor,melinanistor,melinanistor@141.ro,3790826082766,2012-08-05,"Strada Toma Nr. 11 Bl. 65  Sc. 89 Ap. 622, Dancu, 299331",0748 681 257,dc:74:2d:48:b4:e8,126.97.81.131,RO72UZKZ2384439280680736,2025-06-22 22:40:03,2945,923,26,1428285,6344c165-21dc-447f-b8c7-6763513581fc
Leontina Albu,leontinaalbu,leontinaalbu@141.ro,1540917239159,1938-04-05,"Drumul Preda Nr. 67 Bl. 68  Sc. 91 Ap. 417, Gheorgheni, 566662",0249 987 167,12:41:0a:2b:a0:67,112.40.55.104,RO22ZIQH9905078139451114,2025-06-22 22:40:03,16691,860,221,1434855,0f8d2be5-dc8f-4911-90e8-5b5c41dd8e70
Valeria Tabacu,valeriatabacu,valeriatabacu@post.ro,2191231347541,1941-09-19,"Strada Georgescu Nr. 904 Bl. 78  Sc. 52 Ap. 872, Viseu de Sus, 112811",0762 492 745,c6:e0:f2:b7:cc:d9,17.98.142.143,RO70UEJV8099260375348033,2025-06-22 22:40:03,22096,912,148,742902,030c3a10-507e-4c60-aff9-277cc8550640
Carmen Tabacu,carmentabacu,carmentabacu@email.ro,6630822033779,1957-02-16,"Soseaua Nistor Nr. 199 Bl. 23  Sc. 78 Ap. 533, Tulcea, 247642",0761 825 991,ea:f5:08:71:c4:f3,212.92.76.104,RO08VMFC3965327546911010,2025-06-22 22:40:03,18511,838,88,1880107,1a4162c0-2c8c-4ab0-9fcd-37ad69c49480
Daria Mazilescu,dariamazilescu,dariamazilescu@141.ro,2540428201453,1992-05-21,"Bulevardul Stănescu, Dej, 987821",0711 739 807,6a:04:38:1b:93:53,141.88.233.248,RO20YETR4644364900492269,2025-06-22 22:40:03,28779,974,521,6211,f78651b6-5686-4f16-a6ce-788fc3ed22e9
Blanduzia Diaconescu,blanduziadiaconescu,blanduziadiaconescu@kappa.ro,3660714258312,1945-08-10,"Soseaua Ariana Manole, Petrosani, 589304",0780 338 963,94:3d:95:6f:14:dc,200.110.230.53,RO26AHXU4951643264421092,2025-06-22 22:40:03,2092,297,470,52087,3b991ef8-11f2-47f2-8d28-098361f350c3
Angel Dochioiu,angeldochioiu,angeldochioiu@post.ro,2770223286801,1959-10-05,"Drumul Zaharia Stan Nr. 713, Fagetel (Remetea), 478403",0736 794 335,4a:dd:f7:94:c5:95,101.222.66.19,RO63TPPM2139614760624623,2025-06-22 22:40:03,33453,943,676,1344412,48f44465-6f13-495c-89b2-d3d91de7b0f1
Cătălina Dinu,cătălinadinu,cătălinadinu@kappa.ro,7800526141697,2004-08-08,"Soseaua Dumitrescu, Sighisoara, 361644",0232 582 975,fa:fa:33:28:94:37,165.175.178.203,RO78CENO1810261852273206,2025-06-22 22:40:03,15647,498,262,123704,0bd44682-fff1-4eea-99fd-6e84e02ae1b2
Sonia Mazilescu,soniamazilescu,soniamazilescu@kappa.ro,2850205212648,2011-08-18,"Strada Oprea, Ramnicu Sarat, 919345",0767 051 868,a6:24:d1:4d:4f:69,121.213.88.126,RO35KVNI7154538709631818,2025-06-22 22:40:03,1660,194,41,248043,c9916143-85bd-4728-884a-e45246e58983
Pamela Diaconu,pameladiaconu,pameladiaconu@kappa.ro,3390420245132,1981-06-13,"Intrarea Pușcașu Nr. 709 Bl. 67  Sc. 35 Ap. 907, Odobesti, 826877",0760 406 119,26:21:63:a4:c1:ca,223.45.203.31,RO47BZYH1166260807462203,2025-06-22 22:40:03,5916,277,83,945586,9252f22a-364e-4c54-bf66-2d5af08849bc
Eftimie Ioniță,eftimieioniță,eftimieioniță@gmail.com,7881022067222,1948-05-20,"Aleea Norica Niță Nr. 78, Negresti-Oas, 326601",0259 432 230,b0:18:99:64:fe:73,46.11.221.243,RO02WHLV0808627206852206,2025-06-22 22:40:03,3323,258,706,482488,272dd630-418b-4059-9061-a25847f9cda6
Ancuța Barbu,ancuțabarbu,ancuțabarbu@zzup.ro,1170726035544,1996-01-10,"Drumul Mocanu, Tarnaveni, 360341",0722 345 198,88:de:d8:88:94:42,121.177.123.141,RO66LQBU0007320438790797,2025-06-22 22:40:03,22729,249,675,1353594,8d5839a5-4222-4a6b-8431-6d7479093c46
Lică Dobre,licădobre,licădobre@email.ro,5460931080709,2018-03-09,"Intrarea Stan Nr. 80, Marasesti, 724821",0754 546 628,ec:1a:97:4d:68:c1,198.121.237.235,RO84PGRN9682115073506906,2025-06-22 22:40:03,26304,469,742,1544853,aef30173-be70-4a1a-a81c-d44947f686b1
Narcisa Nistor,narcisanistor,narcisanistor@gmail.com,4120511306837,1945-12-01,"Intrarea Nistor Nr. 370 Bl. 21  Sc. 71 Ap. 215, Nadlac, 330144",0236 737 708,a2:20:19:a7:ba:eb,149.94.56.30,RO78XRWL5011081045453644,2025-06-22 22:40:03,8314,469,611,1437465,4c1ccfac-2f2b-4d67-906e-4a5eb9076ade
Horațiu Tudor,horațiutudor,horațiutudor@gmail.com,7380318445598,1914-03-11,"Drumul Diaconu, 1 Decembrie, 499081",0258 675 232,b0:c8:53:8c:70:d6,201.95.185.5,RO64MMJK8925975854636653,2025-06-22 22:40:03,16686,892,765,559950,5ed935e4-0656-437c-ae3f-2e53b64ac2db
Geanina Ardelean,geaninaardelean,geaninaardelean@141.ro,8260528060300,1983-01-31,"Strada Letiția Mocanu Nr. 988 Bl. 82  Sc. 28 Ap. 504, Moinesti, 825798",0760 218 783,0c:e5:08:2e:16:43,123.96.183.45,RO73FGYV0231741150119088,2025-06-22 22:40:03,31758,916,591,89216,5234067f-d6af-49f9-b3d6-909944e9177e
Jenel Tomescu,jeneltomescu,jeneltomescu@email.ro,8201013380215,1970-04-09,"Aleea Rebeca Suciu, Gaesti, 664399",0749 549 911,38:f3:ba:7d:7b:c2,136.74.133.213,RO66VIMW1508858394180282,2025-06-22 22:40:03,34941,634,380,1358097,806bf97e-496b-4e91-a5ac-19a6ebf70cbd
Mirabela Manole,mirabelamanole,mirabelamanole@zzup.ro,4340730444331,1960-07-25,"Bulevardul Mocanu, Pogoanele, 762865",0253 934 439,26:0c:39:a3:83:87,9.248.128.17,RO27MTTD3110750514062396,2025-06-22 22:40:03,17372,628,138,698181,0bdcfb00-76aa-4a3f-894b-8461f5b021cd
Claudiu Cristea,claudiucristea,claudiucristea@acasa.ro,4800512281226,2011-07-27,"Intrarea Eusebiu Pop Nr. 77, Targoviste, 816056",0242 087 834,64:94:20:94:b5:be,212.82.118.212,RO69ZNZY2537417885652860,2025-06-22 22:40:03,27301,372,457,1119218,60e37416-221d-4e43-a1dc-9df1f958056d
Magdalena Nistor,magdalenanistor,magdalenanistor@kappa.ro,7091024018263,1943-03-14,"Intrarea Pușcașu, Sinaia, 923205",0786 863 066,a8:86:11:49:64:d6,214.21.149.150,RO64MMNK4552808011549706,2025-06-22 22:40:03,6184,677,49,1643139,d0fb2fb4-97b5-427a-b36f-7027db9ff2ca
Roxelana Dima,roxelanadima,roxelanadima@post.ro,1880829138397,1957-12-27,"Soseaua Marioara Aanei Nr. 977, Sacueni, 171415",0243 710 884,6c:b7:c0:65:15:30,145.46.218.208,RO94OAXY4857201115204718,2025-06-22 22:40:03,11640,10,75,497173,c56c32aa-cd0d-4c5c-b3ab-b4641c56e50e
Simina Stănescu,siminastănescu,siminastănescu@post.ro,1320319195931,2010-10-07,"Strada Dobre Nr. 709 Bl. 99  Sc. 95 Ap. 808, Onesti, 924204",0725 443 026,e8:ef:12:ba:46:c7,95.228.129.161,RO80DTBG0265341211875380,2025-06-22 22:40:03,10214,839,331,330319,805c2728-fbb8-485a-a5bf-11d3f8a565b5
Cristofor Diaconescu,cristofordiaconescu,cristofordiaconescu@email.ro,7820408115438,1927-04-15,"Bulevardul Stănescu, Busteni, 847607",0760 623 150,4e:a2:3c:23:c4:ed,77.34.82.112,RO25PTRV2405531468975059,2025-06-22 22:40:03,19318,992,68,15365,8fedea6e-3024-42a1-b627-618905e9b1ed
Camil Dinu,camildinu,camildinu@kappa.ro,7420728064055,1978-02-23,"Drumul Dochioiu, Ianca, 735773",0732 575 343,32:b7:ee:f1:f3:d9,209.235.149.140,RO24AAPC5396780817366108,2025-06-22 22:40:03,11084,492,52,113965,ac7cf050-f9cd-46cc-b117-86668dc1b9c9
Cătălina Nemeș,cătălinanemeș,cătălinanemeș@kappa.ro,5360625443023,1917-03-03,"Bulevardul Tudor Nr. 49, Bolintin-Vale, 797820",0759 650 181,d0:0a:a8:bc:3d:56,92.57.170.135,RO54MBHP7554366046119240,2025-06-22 22:40:03,28857,674,732,1211543,f8e4ad85-e364-4f7e-b3ed-f5c842eb3c9c
Adina Mocanu,adinamocanu,adinamocanu@post.ro,7771028413384,1965-04-09,"Strada Stănescu, Chisineu-Cris, 474318",0766 944 093,c8:e6:5e:4d:b4:28,179.223.222.47,RO90GHOU1706569116934867,2025-06-22 22:40:03,26482,381,437,861691,b960be10-e328-48d1-bbc7-64df82b3284f
Lică Tudor,licătudor,licătudor@post.ro,6300925399804,1964-06-02,"Bulevardul Geta Voinea Nr. 954, Talmaciu, 877352",0246 083 818,ea:6f:0b:54:42:7e,73.43.254.59,RO36XYMF2012302596600267,2025-06-22 22:40:03,23166,850,523,1882801,230a3f91-8498-478d-888f-7dfca243bc42
Nora Niță,noraniță,noraniță@post.ro,5660519526409,1922-03-30,"Strada Andrada Dobre, Rasnov Romacril, 125487",0728 584 923,20:33:e8:c8:43:16,72.85.106.6,RO64AWKI7304232763528135,2025-06-22 22:40:03,34459,651,182,1233678,4eeacbfa-e318-47bc-8b1c-6f6746a7d1cd
Ducu Ionescu,ducuionescu,ducuionescu@zzup.ro,4690106184843,1989-06-04,"Soseaua Preda Nr. 49, Baciu, 699304",0252 803 561,e2:82:cc:76:a3:c6,40.30.155.61,RO54GASE4073172213860231,2025-06-22 22:40:03,140,959,556,1520398,73b6f045-b322-4712-9815-ab75c1508c8f
Viorela Oprea,viorelaoprea,viorelaoprea@141.ro,8221223278911,1931-06-11,"Drumul Suciu, Vulcan, 805597",0743 832 971,7e:61:28:f5:db:61,80.99.126.154,RO80CRHR7467570540004127,2025-06-22 22:40:03,20803,213,8,52280,99f18535-671d-4c70-a633-d6172495968d
Agnos Ioniță,agnosioniță,agnosioniță@zzup.ro,7651127031141,2005-01-12,"Bulevardul Speranța Preda Nr. 68 Bl. 22  Sc. 37 Ap. 831, Timisoara, 659556",0267 906 277,60:36:9e:40:96:85,124.68.144.203,RO63YSAQ9409186836958410,2025-06-22 22:40:03,28736,302,571,201176,7c9617b6-bfa3-4797-8209-7008053c50eb
